symbol,vol1y,turnover_med,max_dd
ARCHIDPLY,0.39985979588695103,954270.8557357788,-0.9090176841226869
RSYSTEMS,0.44483672686539866,43967479.28694153,-0.7955428055911264
METROPOLIS,0.2958175771513843,80611531.90576172,-0.6519754195535682
NORBTEAEXP,0.40577314825520905,162317.10968399048,-0.8405405379630424
GANESHHOU,0.3551442623160748,28685320.27017212,-0.9566030350532192
CARTRADE,0.5590121484348513,766642970.1483154,-0.7797822615877548
INOXWIND,0.3774188690551522,888369036.686451,-0.9644421288069644
MUKANDLTD,0.33063176870630806,13702294.314857483,-0.9115073678960127
NETWORK18,0.3625640369756311,117860835.22006607,-0.9771754704909226
GUJENERGY,0.3159741579218965,166647560.7003479,-0.6441492297884465
FOSECOIND,0.42682710775335575,10538472.0,-0.5926162907920955
BIRLACORPN,0.32500759678229496,61836212.076538086,-0.7947669325549424
CHOICEIN,0.3159356765183165,369268546.7888794,-0.3132423608252344
ROHLTD,0.4194606339346616,16470504.12512207,-0.9039435184307842
NESTLEIND,0.19809368943221783,1607116278.317688,-0.7638411724845647
MPSLTD,0.44519565182587234,32548708.91369629,-0.9162957100915291
DEN,0.3209946073808299,10541046.079734802,-0.9042100870075384
ITDC,0.5790191730578941,21145181.069641113,-0.8428158889310989
PARSVNATH,0.5535069651068277,3776293.758656025,-0.9955317125682475
JKPAPER,0.39474629122093396,80443654.20233154,-0.7706399006223142
PANAMAPET,0.5055087676469588,14766904.148330688,-0.8923669542267122
HINDWAREAP,0.5031983729671873,25380655.54220581,-0.7337371905408516
SAMMAANCAP,0.4081846325066506,1651114733.9326172,-0.927652777002875
BALAJEE,0.4267618514244321,1887169.7264289856,-0.7855271071876861
HSCL,0.34920169888224084,880195483.6609192,-0.9120975236847286
ZENITHEXPO,0.5241706843364954,78759.77856445312,-0.854007850187099
SUPREMEIND,0.26111732297889584,663078860.6727295,-0.7463833451991738
ORIENTLTD,0.4597765713940448,220588.4567718506,-0.8579616513482378
WCIL,0.38524899467528534,12740459.66940689,-0.5728021466651922
SURAKSHA,0.3339089599358374,6639620.094604492,-0.4555117633547482
FDC,0.2917522228213944,35895969.47079468,-0.5592839013439617
VIDHIING,0.3544518004617919,3426496.4633789062,-0.6311342062263013
BRNL,0.43808961643648575,1030272.2164382935,-0.9175726054693669
ATGL,0.47641761207399125,471338702.09295654,-0.8804822254164065
RAMCOSYS,0.6457120796451571,47583256.48114014,-0.9359335427844222
KALYANIFRG,0.39848825321686454,714385.6181335449,-0.849715854592197
ASHIMASYN,0.5367846242520518,1638445.4562749863,-0.9179206549214345
EICHERMOT,0.26592942845470474,3372812825.0,-0.722759166776394
ACCELYA,0.23264177317441898,12023012.08215332,-0.8522141099845417
FILATEX,0.44302682218940764,39212990.4655323,-0.7666141158360154
FEDERALBNK,0.2528967177358994,1839831681.1584475,-0.6972618791666082
BAJAJHLDNG,0.2791397064336228,532749750.5,-0.9276184440623376
OMAXAUTO,0.6135084208997836,5646102.824928284,-0.9083333352517982
TARACHAND,0.5067360808286315,6204821.365442276,-0.563567338644179
CSBBANK,0.4541105412016923,159281456.83291626,-0.6677220429782715
LANCORHOL,0.5823268112030356,1527336.4660320282,-0.657596301682898
SHRENIK,0.4298821015918956,188155.57443842292,-0.9920108908930151
GATEWAY,0.3036368762236478,43276686.2213707,-0.5624029309597935
JITFINFRA,0.608831659285067,6562916.774230957,-0.95896464488346
TREL,0.3978316071069742,2604437.101088524,-0.6071493505961769
SMARTLINK,0.4624686216118851,641256.8491516113,-0.7477766235321378
SHIVAUM,0.48609349162147525,9834.249710083008,-0.23076923076923073
MACPOWER,0.5254242187144906,13874572.850372314,-0.8795994991398214
PATANJALI,0.25329160967600983,826269366.0496521,-0.9988841900501707
ABFRL,0.3858863051467413,254899114.37556458,-0.849532318000753
IDBI,0.46314738469162176,815421445.879635,-0.8950028845821888
AERONEU,0.5387537901247033,3176183.8536987305,-0.5134248821837643
SHRIRAMPPS,0.37256811141730767,40563709.781238556,-0.5778898081999182
SKMEGGPROD,0.5689185848973771,36363368.05230713,-0.8905885462285626
HILTON,0.6260115869709793,3283149.3424367905,-0.9165893235293545
MANBA,0.2818807139021193,8261300.6228637695,-0.46612584835704163
EMUDHRA,0.3415246122232495,42410787.29489136,-0.6216591512107907
GICRE,0.22418333469769475,173739913.56526184,-0.790383275004806
MUTHOOTMF,0.43586195699003993,33481301.99747467,-0.5451061338670824
BOHRAIND,0.508969098368364,226066.33206033707,-0.9912148249828414
BHEL,0.3555410125933983,2795675373.42453,-0.9360666947703724
AGARIND,0.5391930214692114,18463618.14324951,-0.942263164606321
BANKBARODA,0.27489584753606683,2416925443.3003235,-0.833293266158173
S&SPOWER,0.5356567947545832,751841.8520507812,-0.7511045767489544
ALLCARGO,0.8170847302463624,48518676.92117882,-0.9370753104538837
TFCILTD,0.4953852917678295,484484987.630497,-0.8270809661182736
NAHARPOLY,0.43955263949154844,2888953.747741699,-0.9262290416635004
TREEHOUSE,0.4852844455862017,179746.76774525642,-0.9944075175768137
APOLLOPIPE,0.47168864276507655,52149941.773498535,-0.6725303504334698
ABREL,0.38762478823882174,213275228.0925293,-0.9022378770612837
ABB,0.29386054141635554,1591395036.0,-0.7860469993845689
CALSOFT,0.6293894963791979,548256.1881427765,-0.9583175810308786
RETAIL,0.6288138185422806,107609.4471359253,-0.7108001371757978
SHEMAROO,0.4501870080571509,940948.5608520508,-0.9239725936963409
UEL,0.6058703432759683,507866.9231300354,-0.9992051235034796
FELDVR,0.5067341419088363,6663.234948277473,-0.9958643139567288
DELPHIFX,0.5940171824160302,4854322.591892719,-0.9319820097381422
NINSYS,0.44144193143559035,1982056.0084838867,-0.5675920166235163
GKWLIMITED,0.30293322036440606,636796.8088989258,-0.8732472381028742
SINCLAIR,0.2751230588572733,3215531.844455719,-0.46725301728335866
RACLGEAR,0.5688820083843394,27116411.677001953,-0.27787439943437764
ELECON,0.44864225208255054,174396788.19000244,-0.9492451137801733
MINDTECK,0.49024006898522,12257576.051177979,-0.8639308689364668
LAOPALA,0.2589299759199945,11764093.34487915,-0.770672319022813
AARON,0.48399805075637103,2012719.0264663696,-0.5425162392053313
JAYBARMARU,0.6046257780443902,16841885.74556732,-0.8630597733317341
PNC,0.5549988253307503,133550.18295288086,-0.9312859975093729
GULPOLY,0.42117185105221866,18291538.70436859,-0.8058411482149088
DAMODARIND,0.4250388162970258,149197.12056732178,-0.7608610414178096
AKSHARCHEM,0.4674923813918205,854823.1522979736,-0.8422375463507035
THEJO,0.32067818182208,8719028.75,-0.5917994544548785
SHREYANIND,0.36593097545734565,874196.8957901001,-0.8259927899357338
ADANIPORTS,0.2682168472722205,3002682404.9241943,-0.8021956682831218
PREMIER,0.4007381510096264,19568.049610376358,-0.9920915755392586
SUMIT,0.5879480233190513,2585003.154811859,-0.7935031963761445
LIBAS,0.3307687330185371,306184.1787657738,-0.8408371228840039
ACEINTEG,0.513031447597853,70522.6622133255,-0.7939189189189189
ISGEC,0.40127549650801125,36270914.19869995,-0.5665749131754783
EIMCOELECO,0.5290041407044864,33672732.5982666,-0.8520208604607252
MUFTI,0.3843598980316102,10178373.27892685,-0.7892769372808375
RUBYMILLS,0.518385445650295,2552797.3757019043,-0.8763365131885872
VIYASH,0.42712653927214356,198817626.89213562,-0.8072102771131104
GOCLCORP,0.4494316034058091,16122856.231704712,-0.9334346790440834
SAILIFE,0.33643770740744405,416112774.2862549,-0.18553424865852097
ABAN,0.4643155227353141,1052501.654460907,-0.9974083894481622
SHK,0.47110286200371876,48299599.29547119,-0.8535704090473124
NUCLEUS,0.34018593231559036,14412596.94543457,-0.9300526035951195
ABINFRA,0.49627921598753644,12044112.747220516,-0.7833332705399199
IRISDOREME,0.3838937734384793,13383650.43969345,-0.7101468291340227
ELGIRUBCO,0.6968965373208181,1744909.9386672974,-0.9580838374244378
BAIDFIN,0.40886566998795326,879190.4145526886,-0.794753249713081
VEDL,0.7399417542163875,6401724331.664703,-0.8598648217409175
ARROWGREEN,0.5162876894841315,11710240.861389162,-0.957202223298429
VRLLOG,0.2826208414000793,36616531.73300171,-0.6968895791746601
JISLDVREQS,0.4487328529819772,471970.19038772583,-0.9614757511945453
DECCANCE,0.3765387005639198,15532109.982971191,-0.746543801704065
DEEPINDS,0.4494644848035589,83016980.3725586,-0.4566510932813683
ASAL,0.4176341224001922,8642179.100738525,-0.8992278951606641
ADFFOODS,0.47904490320710175,25586444.98713684,-0.6207097514175832
ANANDRATHI,0.2179319426085358,528304503.9804077,-0.26899010817062385
NIITMTS,0.3863557456855558,36196507.05987549,-0.6295498674959497
BAYERCROP,0.21462285639102413,90470556.47998047,-0.3993438960286114
SIGMAADV,0.5691617427934812,33356947.30345917,-0.9718637368992304
IFBIND,0.44050503085898035,59007862.22943115,-0.8416674852499881
SIMBHALS,0.39935778179197795,115424.89509916306,-0.9602209955289219
VINYLINDIA,0.408689588102147,2435809.5442123413,-0.9165302857838964
CUB,0.38197098792632983,525077095.21276855,-0.764200192144433
CORDSCABLE,0.46345418741392513,4146301.5625,-0.9256007712754153
UNIVCABLES,0.5828781877185081,78789635.17700195,-0.833417939240247
ANTELOPUS,0.6367048118585404,80776982.50320435,-0.8893258642311612
SECURKLOUD,0.6089943065663507,385245.60808086395,-0.9834396191861065
ARTEMISMED,0.35312749998855175,38652319.568740845,-0.5675346796708507
AAVAS,0.3061700706598253,182483044.0,-0.6639652018254856
JUSTDIAL,0.3805863508107079,76813691.98214722,-0.8528262829392819
MAMATA,0.4018222642290425,34986771.6015625,-0.5244871374429021
ACUTAAS,0.4349299082523511,680979782.5246582,-0.4214659729772581
NAGREEKEXP,0.5161532323223814,239604.34868240356,-0.8639445568721665
PRIMO,0.463277666808579,2394087.0825414658,-0.446452033973613
ARIHANT,21.894981840323158,793962.5249824524,-0.9823250662462989
SIGACHI,0.5388738245384586,55105094.680446625,-0.814353347701301
TVSSRICHAK,0.404056114647875,16338014.159301758,-0.789478152623318
ZAGGLE,0.5641503026061571,222026453.22154236,-0.7241189747982624
NTPCGREEN,0.2846952497776799,349224891.500618,-0.42682188308097957
MANAPPURAM,0.32520085983849195,978481647.7966766,-0.8747484334695783
GTL,0.4725060898777888,1945888.0213530064,-0.997943384430105
VAKRANGEE,0.3878566373938472,14542764.67395997,-0.9896941256340441
OIL,0.30726529626801735,1175719643.0618134,-0.7121502797512782
POLYMED,0.43261642963735025,189706913.66088867,-0.6186545941894905
XCHANGING,0.3295347985422125,5830917.125923157,-0.9536446125079419
PYRAMID,0.38918450253626524,4147123.4419403076,-0.44361486606366585
DALBHARAT,0.26515895119036514,455142937.50756836,-0.661787270422739
NH,0.30050276732236203,484464046.1828613,-0.4863259247914261
SADHNANIQ,0.9277034567971311,6437511.177883625,-0.9887512046063172
PROTEAN,0.4520201487131328,158807629.02197266,-0.6930485255637279
ROTO,0.434587832894388,22659285.219919205,-0.5892834979424512
JSLL,0.5514674390145103,163245890.1062317,-0.8241337084443051
DGCONTENT,0.4980397297487989,348019.3499851227,-0.7894736784316826
RSWM,0.4038479988403574,5009045.296966553,-0.901809849937482
LTF,0.34342826532893656,1412065356.003662,-0.767192780227414
COCHINSHIP,0.3713736007245766,1434802752.8244019,-0.6014039096386212
KEEPLEARN,0.5599916857840742,89095.1764267087,-0.8176009363442678
NELCO,0.46000957306698875,55805167.612854004,-0.9087436185365526
NILKAMAL,0.34763721324032487,5979337.354187012,-0.8885716815276629
DEEPAKNTR,0.2825934178008129,212963891.46398926,-0.5835346959367802
BBL,0.3616556339642702,67199635.14379883,-0.9205169921279385
VISAKAIND,0.3747104528957786,5662579.725257874,-0.8634444502717168
DODLA,0.3006076089605627,30882158.180541992,-0.35284414028826583
PEARLPOLY,0.4445911473838768,240995.78017044067,-0.8587105627552223
SAHYADRI,0.4059850908932048,996393.2955322266,-0.5661971864335233
SHRIRAMFIN,0.3532140418699677,5120596679.208557,-0.7186693923976863
SAKHTISUG,0.3721921356722191,1613446.4430274963,-0.9574458506414463
VASWANI,0.4745557899855619,2934706.679336548,-0.9101123543583882
VTL,0.35024088945348786,120398806.49731445,-0.8498990778239296
ONESOURCE,0.4166332987137523,278165348.65356445,-0.49312950439054326
WILLAMAGOR,0.41974412938914824,79521.06977462769,-0.9398811590492724
PRUDMOULI,0.4800126213149707,340844.6412138939,-0.8515099570488138
CONTROLPR,0.3765676907059569,12866849.316619873,-0.6788986316036201
LXCHEM,0.4287350332843244,81397564.5797348,-0.8175549164742149
MANINDS,0.5498485268150382,162774667.9688263,-0.9281159493558764
GVPTECH,0.46419764730554186,339371.8647284508,-0.987966908189952
SHILPAMED,0.3947206963125591,127032621.1113739,-0.7286083313389695
EPIGRAL,0.40723900670886076,44497157.92254639,-0.653142376039506
QUICKHEAL,0.49931946922500786,24206693.824157715,-0.8453492708002087
HOMEFIRST,0.3668375898412705,209845137.22717285,-0.3882353067997478
KARMAENG,0.4838979441046605,188534.8822631836,-0.8845618913130697
WEIZMANIND,0.3500527257444652,152398.97567749023,-0.8587735328689465
GNFC,0.30010569129635245,114076536.50430298,-0.8083646069323653
AAKASH,0.477729709336405,814641.165268898,-0.8303571408297739
DOLLAR,0.3813890430394776,23328438.273788452,-0.7961697433709107
KSHITIJPOL,0.5718857942475046,554882.7914966345,-0.9718926564440686
RAJRILTD,0.22521068398008867,222154.02693653107,-0.9971336734093118
ARVEE,0.6331480330656469,115151.0,-0.6866796407174525
SEPC,0.5764209712955395,100222839.3281796,-0.9930224354729308
RVHL,0.5782803120361993,865497.1318817139,-0.6340308967674859
SCHAND,0.3059841986311682,5615721.268447876,-0.9468626322511088
OBCL,0.30960612278049066,394339.4948005676,-0.7153442461079252
ANSALAPI,0.2552435182827321,62872.10057902336,-0.9951807972411628
SAGARDEEP,0.35662251972237136,164450.7536277771,-0.8065517111561666
TASTYBITE,0.35189355295507285,11874494.5,-0.6834049371632029
ADANIGREEN,0.4226129470868892,2509274584.979004,-0.8444032949984746
MPHASIS,0.2982934674834748,1165373843.2175293,-0.626712453871006
COALINDIA,0.2241843915449428,2495390320.0612335,-0.6464920750521598
HINDZINC,0.37679761044921595,2828762470.4927673,-0.7486025136990008
CHAMBLFERT,0.26533664954439895,322430893.8266907,-0.7051205824926219
EMBDL,0.5257700191874748,171486093.09310532,-0.9375715605967428
LUXIND,0.45653196764803455,31302712.606933594,-0.8172834533732561
21STCENMGM,0.25096726598060864,157969.91759872437,-0.7936954528303881
SEJALLTD,0.5352142384442772,5166205.9357299805,-0.9996432778168045
BIL,0.43263798598818154,2355717.3074645996,-0.9194923015097626
RENUKA,0.3506444252559395,90066065.56000328,-0.9699972567330918
DBL,0.3654259802782151,80780933.32649231,-0.8641753108389003
MUNJALAU,0.49191890754573275,15315145.250831604,-0.8707265023132754
UCAL,0.44623245037404413,1061187.7764320374,-0.8157905239665146
SWSOLAR,0.4276750686130525,305967172.1395569,-0.8962519314100584
NOVAAGRI,0.47863555937851554,3218727.210187912,-0.7961713011346497
SUKHJITS,0.4463708566921815,1906323.9343719482,-0.5383897962841655
DEVYANI,0.38880292276212775,274449296.80683136,-0.5790387288715511
SHRIPISTON,0.38459030109620485,184042629.04541016,-0.8548272412522445
INDOWIND,0.4784176691117978,2564224.3667731285,-0.991249396100811
PSPPROJECT,0.46140195724616173,63517368.30505371,-0.517972177256739
UNIINFO,0.4746482905621933,52053.349435806274,-0.8591928268227342
RATEGAIN,0.43864172179815614,219824561.3302765,-0.5374611851600698
IGARASHI,0.4568824282011094,20212750.3125,-0.9328849488498325
KANANIIND,0.4501870163610769,267622.9282748699,-0.9709570933366989
FEL,0.2956691973105262,68700.08043766022,-0.9995290273604733
BANARBEADS,0.4649238815214729,404048.2406158448,-0.7372263086531128
TAJGVK,0.33823200834555195,46319554.173583984,-0.8456670826051111
WABAG,0.39282571275353306,357227405.19628906,-0.9183098508709733
URAVIDEF,0.44936640876467737,1461959.8914794922,-0.8391577902266547
SANDUMA,0.5143508520469096,285771783.2252121,-0.4286116619664292
ASHOKLEY,0.363247527677242,2692002092.367157,-0.7776633510705837
KANORICHEM,0.43123953650697067,1313605.5254325867,-0.7775829632750437
JINDALSAW,0.45853109421600946,362241143.635437,-0.8841546597410671
GOLDTECH,0.5585128609725944,1504771.601387024,-0.9888929988856439
MSTCLTD,0.47582430060357034,85645809.84295656,-0.646948843410184
KHANDSE,0.4289538646576453,65218.81339931488,-0.9332806971381006
BORANA,0.40747999862239864,13402894.154174805,-0.2798507503805331
EASEMYTRIP,0.5733147056562661,86852486.14297104,-0.8285143248364446
DPSCLTD,0.34832133128241993,1089825.9285383224,-0.8982351606188999
HINDPETRO,0.34595372957747916,2079346682.405304,-0.6664986587386872
KHAITANLTD,0.5181242551852626,249970.3842124939,-0.9313019411715774
SBICARD,0.2654974304217398,747349061.86203,-0.49355116275552924
JHS,0.5588549061444045,684150.0803599358,-0.962223693992036
GFLLIMITED,0.3821372869427638,2584202.621574402,-0.9865206893184041
MANALIPETC,0.42547683173013745,14635406.692920685,-0.825991559340396
VETO,0.36452880780526964,3050672.9834747314,-0.894079215141732
UNIVASTU,0.4331921435479962,4317514.943893433,-0.45848342697384337
ELIN,0.4685307213272075,13322633.764392853,-0.6449960319905246
OLAELEC,0.6404554907391733,1816194329.849823,-0.8442410269400281
MUKKA,0.3654396372123778,6206323.599709511,-0.6589819373877471
HBSL,0.4852833347347554,210364.7382774353,-0.9885400650203958
NEUEON,0.3994308365731522,0.0,-0.9992974238596699
MUTHOOTFIN,0.3619140562209565,1915846194.1868896,-0.6751192622742048
DISHTV,0.5198644054052396,10032524.35162139,-0.9861593236500099
KAJARIACER,0.28471341520645066,217374898.33514404,-0.6615913414713319
SEMAC,0.5462318599521732,234089.6478881836,-0.9387237652333377
WESTLIFE,0.39274434874264896,45672463.49484253,-0.5780525062286394
SOBHA,0.31353741336731433,157244094.5979004,-0.9287386449449831
ARVSMART,0.327169580648032,20824184.22406006,-0.7120674780544847
ZUARIIND,0.49008898328245515,19418494.04537964,-0.9693509905055291
RITES,0.3395774854114141,112200736.9039917,-0.534062830705661
KENNAMET,0.33274117304302586,19736800.24975586,-0.47821346106376783
HESTERBIO,0.41240479370408784,7444800.685913086,-0.608575961616562
SHIVALIK,0.4583378797694608,9214138.5,-0.819963315494614
KRITI,0.5605772884327337,1635945.3325538635,-0.7890513401963057
SANGAMIND,0.3589974199691071,9557221.229248047,-0.9090369246070403
MEP,0.24045306236479505,88213.36076533794,-0.9962758620924989
GAYAPROJ,0.36348191395950047,960933.6678171158,-0.9787376896608109
SANOFI,0.18461289256395427,60761717.75683594,-0.6776046460918046
GENCON,0.5017797089265343,9190291.172561646,-0.6496149617111235
SILINV,0.3051492008446716,1037276.799987793,-0.8679482846100282
SWARAJ,0.4148465241940931,10186675.04119873,-0.5895277469171979
XELPMOC,0.5216470656141042,1630379.2446136475,-0.8454061772772127
THEMISMED,0.5527211107612914,6982775.043716431,-0.8723525767553109
KANSAINER,0.28265055636244885,73375699.77781677,-0.6261085872774832
TRU,0.4930250903330932,909318.2575235367,-0.96200824350757
MWL,0.3700447591373906,14135651.553153992,-0.27296450259556193
GARFIBRES,0.3748330841675482,33790963.42971802,-0.8732604425064842
BAJAJELEC,0.30321104714279146,44455431.09660339,-0.8021676618084426
PRESTIGE,0.32571918742075406,990654341.3999023,-0.7202746291951216
SONAMLTD,0.4173567598480027,2076363.2574119568,-0.6026387045169945
PAYTM,0.37730420329082737,3055200935.75,-0.8236831166663048
MKPL,0.42581968034947665,870211.7573289871,-0.8737357281003237
MOBIKWIK,0.5256155832943701,206465624.48862457,-0.7571909474731647
STEELCAS,0.44898137272242955,16074357.711494446,-0.2679526699008573
WINDMACHIN,0.41693726047097374,13717151.66001892,-0.9450759568340019
GRAUWEIL,0.5692116465315248,23859476.89871216,-0.5427439763226682
GUJAPOLLO,0.3912401852893298,4489099.253875732,-0.8060107699579883
ADVENZYMES,0.39251816928324695,49631536.326171875,-0.7869369756586913
MTNL,0.4008489801526123,40005615.482946396,-0.9756731431502272
TIRUMALCHM,0.442218785402994,57184342.21379089,-0.8607487695826979
SIS,0.2942553636862744,25636028.70918274,-0.6062544716060533
SOMATEX,0.5201883114233057,1209574.2666053772,-0.9615819205338968
GTECJAINX,0.7198028345627976,65029.000692367554,-0.8760029734231811
RAMASTEEL,0.4769278189764285,50683996.30007267,-0.9413831050004416
VAISHALI,0.48659094839730704,1152396.32339859,-0.8040160566585197
DCMNVL,0.46432214741743183,1385845.5005226135,-0.7473193576370021
VIJAYA,0.31389195083291044,123715069.13165283,-0.5335765866363904
AAATECH,0.5089927549499094,1884332.3061561584,-0.544250155610921
PUNJABCHEM,0.4168690027364994,9799003.289001465,-0.9168809847602092
SANDHAR,0.44070744275086293,75797584.55215454,-0.6979120681113431
PVP,0.6171150295062253,8515129.827062607,-0.992703862456293
SULA,0.3248424464636645,58984726.20384216,-0.786461437897477
CLEAN,0.3185508845872832,203484467.4432373,-0.7493727360843705
WAAREEENER,0.3803805564655674,3065618658.347046,-0.4247511765673554
DCAL,0.5415657315439568,47169715.04116821,-0.9125346483639033
NIBE,0.5171710739619401,57467891.75646973,-0.5722224309616656
VHLTD,0.3035169118958576,1548759.8930587769,-0.9969781818736684
DLINKINDIA,0.31576301366557713,35189765.550857544,-0.7740290040006871
PATELENG,0.40735544835675347,112681073.91884995,-0.9903647844042661
INFOMEDIA,0.46318865562414835,59301.02957701683,-0.9901859401595583
ALLDIGI,0.3127892799776872,5160591.22668457,-0.9715143227617711
MARUTI,0.22963134936832122,5483558665.5,-0.610487467751378
MAPMYINDIA,0.4428081755324036,121736609.0411377,-0.6824471685634536
INTLCONV,0.3587451950821645,5055371.859226227,-0.4969763375043731
ARIES,0.41632593794225725,9446243.312957764,-0.8979170778470685
BPCL,0.29049463353984756,2418260809.8275146,-0.6017887568292475
ADOR,0.3698333229530638,16809148.611236572,-0.7473459884418079
AGROPHOS,0.4355174622018563,618354.8552207947,-0.9662884945828453
MAHLOG,0.37915697395780396,46555665.40106201,-0.6924604053372808
KAMOPAINTS,0.40616012921394523,2763703.4663903713,-0.9376178200498402
INDIGOPNTS,0.34767525417928363,73323537.01766968,-0.7697994923065185
NAHARCAP,0.30763529980392745,991363.8024291992,-0.8786375395896182
ODIGMA,0.4608184634595134,540528.7399053574,-0.8544808094146942
CHEMBOND,0.5036317750097564,1122825.5024719238,-0.8453671615915236
JASH,0.376238183162477,39206508.920684814,-0.6701083763708164
EMAMIREAL,0.5284519771794636,1145500.0018692017,-0.9721010341709982
ICDSLTD,0.6066126456779164,30552.58066558838,-0.8860306111872809
ELECTHERM,0.6285154090959777,15191273.358551025,-0.9777009099277558
NSLNISP,0.3782109303587591,155594649.39276505,-0.5339915344928794
KREBSBIO,0.4930224368050522,248497.86499786377,-0.8134240815272683
LAXMIDENTL,0.5231952705368961,27372572.901306152,-0.7125601607323819
TI,0.34151235651586564,257033083.23013306,-0.9108636248011487
JSWSTEEL,0.23239575487564018,1757704265.7702637,-0.8768326664362405
MAZDOCK,0.3353218379972987,2402477346.2373047,-0.44602983552553455
VBL,0.29546449868609,2303341790.6549225,-0.43094371961084377
WEL,0.5152734270933,20003983.992492676,-0.6074608990659074
BALAMINES,0.5376969802929301,106993300.08886719,-0.8001427595086865
GMMPFAUDLR,0.32198388386973453,66157892.387145996,-0.6559445966477004
ALIVUS,0.2952123646010276,67493357.91992188,-0.4898493630662918
JLHL,0.23614294339094943,29781188.07952881,-0.2930996325997113
GROBTEA,0.38741428505445885,116513.60021972656,-0.9107007580792117
CHALET,0.28576145087429816,94288403.92565918,-0.7305782865676702
BLACKBUCK,0.396587774135553,363818711.54559326,-0.37718891246316255
MASTEK,0.37134500833580564,127853067.0,-0.8318985212182977
CARRARO,0.4403087338603524,44054394.89654541,-0.6160700760451809
SVPGLOB,0.5641001082243824,189032.14610290527,-0.9851522694247521
PNBGILTS,0.3888593622796603,28022899.02495575,-0.6693590594758938
J&KBANK,0.4047893690658993,353726077.7258835,-0.937954631657953
GOYALALUM,0.44057757933427644,502691.6529176235,-0.8796460184646536
KSCL,0.35482758308731627,79752340.8407898,-0.7099775963244326
HAVELLS,0.22971242690551788,1017486012.9732056,-0.8483032675626602
GODFRYPHLP,0.5075210339849827,881090099.3518066,-0.6841277195556047
SHYAMMETL,0.2780617384354512,177929179.8251953,-0.4055428957890238
AIROLAM,0.36776182627686654,249620.68823623657,-0.7373029702128922
KCPSUGIND,0.43460081680699225,2935252.225323677,-0.7839560213725973
WELCORP,0.38646659348749196,471071431.32244873,-0.9448220152025251
NAVNETEDUL,0.37443402583802704,22505949.107551575,-0.7724731313475822
DUCON,0.5468729222127849,1372058.2903795242,-0.9720319709617568
IVC,0.3236208145987595,1424444.5098290443,-0.963341853817788
SANGINITA,0.46481937230018,1680286.403640747,-0.9501653591803353
XTGLOBAL,0.6122456642114997,1344902.2150974274,-0.4871049450384827
REDTAPE,0.3969137197149404,41280377.32837677,-0.8860553001477257
FOODSIN,0.46680949321311327,5322344.371749878,-0.7878896955655008
WINDLAS,0.3408583422595128,30211798.2918396,-0.49637719287652615
DHARAN,0.5926967283067255,4502494.97833988,-0.9952380953425355
GOKEX,0.5615239204298009,280012367.6234741,-0.9236432437213256
KPEL,0.4248343802479178,70584745.39489746,-0.6305158936637769
INTERARCH,0.41077247052783455,112821549.05786133,-0.37790651034866307
ATLASCYCLE,0.44076246948998093,508636.06803894043,-0.9243100773195393
SHANTIGEAR,0.3326936037550393,6957152.356536865,-0.7596603486488535
LALPATHLAB,0.29878186626019415,383457801.94018555,-0.5747654068885917
PROSTARM,0.4817217673708823,48954910.00911713,-0.5183422921909402
AUTOAXLES,0.31647460116995024,13531795.850219727,-0.8810102459728997
NAVKARURB,0.5236377523353756,1023041.6547349691,-0.8271076850570701
MOLDTECH,0.4983752714269171,6031200.558799744,-0.7298149720345839
VSTL,0.32377482505503563,1640825.9421386719,-0.7708683473389356
MFML,0.5116835090180001,101757.03984737396,-0.8380909913864066
KOTHARIPRO,0.4966638679140192,751898.0576171875,-0.8789484217840318
NRL,0.3506932815030704,3264269.224292755,-0.6629901990440378
MANAKSTEEL,0.5398309292892154,1384004.0377292633,-0.8757515106277157
IRMENERGY,0.5281036058242358,22635204.598373413,-0.7064300751916429
SHRADHA,0.5848767441625262,656782.8967208862,-0.7363201261446265
ENGINERSIN,0.41454857926092586,468467369.40075684,-0.7394182801735463
RPPL,0.4531503199699377,1398331.1608190536,-0.7489539748953975
ORCHPHARMA,0.42460572359723175,45719459.395843506,-0.9903850210172097
RHFL,0.3965926675082938,1644551.8396091461,-0.9936876452351285
AFIL,0.47638788391300174,7834001.944795608,-0.6340457367468413
INDIANCARD,0.34454757714102535,505158.19385528564,-0.8299199258946263
TECILCHEM,0.5758102731211,32004.660444259636,-0.8009961960700113
INDOSTAR,0.4629161349141323,23218990.56361389,-0.8255226627938396
SOFTTECH,0.43062713216265763,1275190.3430480957,-0.6124944724918309
JAGSNPHARM,0.3299472647105964,13774696.528366089,-0.7958075055050403
SBIN,0.22999464201118175,11255465276.192566,-0.6094487216101349
MCX,0.3808377104701148,6393119396.529053,-0.8470378181910082
CENTRALBK,0.28170695470238244,225725223.9708233,-0.9463316468567412
SPMLINFRA,0.5035722720665946,56222830.69642639,-0.9907100064967395
HEADSUP,0.4441370156045416,184168.29877853394,-0.977906256289564
VINEETLAB,0.4822302908216385,2187752.307071686,-0.7706357422535528
DAMCAPITAL,0.43135154278178583,68019374.674263,-0.7062701168084651
SINDHUTRAD,0.48433100578804,18488229.307076454,-0.6818615885855521
JTLIND,0.5927505102519549,130972109.63559723,-0.6972545104951637
TALBROAUTO,0.39957598043812326,33372210.160858154,-0.7932294592975955
IITL,0.4825321135232577,3761128.8594207764,-0.8193973317051293
